Number,SMILEs,NumAtoms,MW,FSP3,Bottcher
103,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.Nc1nc(-c2cccc3ccccc23)c(C4)s1,59,832.1049999999999,0.2978723404255319,746.0623807526839
104,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCCc1cccc2[nH]c(=O)[nH]c12,56,782.0199999999999,0.38636363636363635,710.5167619323626
105,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.Nc1csc(CCCC3)c1N,53,762.0549999999997,0.4146341463414634,669.2290495528133
106,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCCCC(S)CCS,52,770.1399999999999,0.5121951219512195,636.621037179033
107,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3Cc1ccc(-c2ccccc2)n1-c1ccccc1,61,839.115,0.29411764705882354,692.8924557512412
108,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.COc1cc(C3)c(I)cc1OC(C)=O,56,897.873,0.37209302325581395,711.0658220217058
109,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CC(C)=CCC/C(C)=C/CCC(=O)C3,56,786.0919999999998,0.45652173913043476,634.7714121718213
110,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S5(=O))cc2)c(O)c1.C[C@H](CC5)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C=CCC[C@]4(C)[C@H]3CC(=O)[C@@]21C,67,932.2809999999996,0.5357142857142857,850.6601371963404
111,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C1SC(c2ccco2)N(NC(=O)c2ccncc2)C1=O,63,895.1170000000001,0.3404255319148936,890.5623743522968
112,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C1SC(c2ccc([N+](=O)[O-])cc2)N(NC(=O)c2ccncc2)C1=O,67,950.153,0.32653061224489793,894.1540929187363
113,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C1SC(c2cccc([N+](=O)[O-])c2)N(NC(=O)c2ccncc2)C1=O,67,950.153,0.32653061224489793,920.493942921621
114,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CC(O)(CCO)CC(=O)NCCC3,55,781.0289999999999,0.5,716.0591245513708
115,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CC1SCCC(CCCC3)S1,53,782.1509999999998,0.5238095238095238,693.9804371905717
116,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.C4c1ccc(C(=O)Cc2ccc(C(=O)Cc3ccccc3)cc2)cc1,67,920.185,0.2857142857142857,702.2059996797532
117,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CC(C)C(=NOCC3)C(C)C,53,749.031,0.5,625.3826807469143
118,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.COc1cccc(/C=N/OCC3)c1,55,770.993,0.37209302325581395,695.5721557570109
119,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.COc1ccccc1/C=N/OCC3,55,770.993,0.37209302325581395,695.5721557570109
120,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CO/N=C/c1ccccc1Cl,54,775.412,0.35714285714285715,682.8470155982415
121,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CO/N=C/c1ccc(Cl)cc1,54,775.412,0.35714285714285715,656.5071655953567
122,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CO/N=C/c1ccccc1,53,740.9670000000001,0.35714285714285715,638.4774182519627
123,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CCCCCCCC/C=C\CC(O)/C=C/C=C\CCC3,62,870.2539999999996,0.5,694.4706621862443
124,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(=C(Cl)Cl)c1ccccc1,53,778.8430000000001,0.3333333333333333,600.8011595152152
125,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.Cc1cc(C)c(-c2cc(C)c(F)c([C@H](C4)NC(=O)[C@H](CCC(C)C)n3cc(CCN(C)C)c(C)cc3=O)c2)c(C)c1,83,1153.559999999999,0.4411764705882353,977.8013903775327
126,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CCC[C@H](C(=O)N[C@@H](C3)c1cc(-c2c(C)cc(C)cc2C)cc(C)c1F)n1cc(CCN(C)C)c(C(F)(F)F)cc1=O,84,1179.4759999999992,0.42424242424242425,993.0535301422638
127,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S5(=O))cc2)c(O)c1.COC1CN(CCc2cn([C@H](CC(C)C)C(=O)N[C@@H](C5)c3cc(-c4c(C)cc(F)cc4C)cc(C)c3F)c(=O)cc2C(F)(F)F)C1,88,1239.5029999999995,0.4411764705882353,1060.8577149964754
128,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.Cc1cc(C)c(-c2cc(C)c(F)c([C@H](C4)NC(=O)[C@@H](CC(C)C)n3cc(CCN(C)C)c(C(F)(F)F)c(F)c3=O)c2)c(C)c1,86,1211.4929999999995,0.43283582089552236,1016.6682399863793
129,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.Cc1cc(-c2c(C)cccc2C)cc([C@H](C3)NC(=O)[C@@H](CC(C)C)n2cc(CCN(C)C)c(C(F)(F)F)c(F)c2=O)c1F,85,1197.4659999999994,0.42424242424242425,1010.2532024871002
130,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.Cc1cc(F)c(C#N)cc1-c1cc(C)c(F)c([C@H](C4)NC(=O)[C@@H](CC(C)C)n2cc(CCN3CCC3)c(C(F)(F)F)cc2=O)c1,87,1220.46,0.417910447761194,1071.8218711804807
131,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.Cc1cc(C#N)c(F)cc1-c1cc(C)c(F)c([C@H](C4)NC(=O)[C@@H](CC(C)C)n2cc(CCN3CCC3)c(C(F)(F)F)cc2=O)c1,87,1220.46,0.417910447761194,1071.8218711804807
132,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S5(=O))cc2)c(O)c1.COc1cc(C)c(-c2cc(C)c(F)c([C@H](C5)NC(=O)[C@@H](CC(C)C)n3cc(CCN4CCC4)c(C(F)(F)F)cc3=O)c2)cc1C,87,1221.5129999999995,0.4411764705882353,1062.7332301480333
133,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S5(=O))cc2)c(O)c1.Cc1cc(-c2cc(C)c(F)c([C@H](C5)NC(=O)[C@@H](CC(C)C)n3cc(CCN4CCC4)c(C(F)(F)F)cc3=O)c2)c(C)cc1F,86,1209.4769999999994,0.43283582089552236,1050.008089989264
134,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S5(=O))cc2)c(O)c1.COC1CN(CCc2cn([C@H](CC(C)C)C(=O)N[C@@H](C5)c3cc(-c4c(C)cc(C)cc4C)cc(C)c3F)c(=O)c(F)c2C)C1,86,1199.559999999999,0.4492753623188406,1049.2657252288602
135,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.Cc1cc(-c2c(C)cc(C3CC3)cc2C)cc([C@H](C4)NC(=O)[C@@H](CC(C)C)n2cc(CCN(C)C)c(C)c(F)c2=O)c1F,85,1183.560999999999,0.4492753623188406,1005.4161002216484
136,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCOC(=O)C1CCCCC1,54,762.0259999999997,0.5116279069767442,626.9413371732637
137,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCOC(=O)C1CCCC1,53,747.9989999999998,0.5,623.9413371732637
138,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCOC(=O)CCc1ccccc1,56,784.0319999999999,0.4,642.696224675427
139,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCOC(=O)/C=C/c1ccccc1,56,782.0160000000001,0.35555555555555557,645.0360746783115
140,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCOC(=O)c1cccc(C(F)(F)F)c1,58,823.9750000000001,0.38636363636363635,681.8731769437633
141,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCOC(=O)c1ccc(Cl)cc1,55,790.423,0.37209302325581395,648.7259720188209
142,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCOC(=O)c1cccc(Cl)c1,55,790.423,0.37209302325581395,675.0658220217057
143,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCOC(=O)c1ccccc1Cl,55,790.423,0.37209302325581395,675.0658220217057
144,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCCCCCCCCCCCCC(=O)NCCS,62,893.3139999999992,0.58,704.8891995499285
145,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CC(=O)SCCNC(=O)CCCCCCCCCCCCCC3,65,935.3509999999991,0.5769230769230769,759.2290495528132
146,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CN(C)CCCSCC(COC(=O)CC3)SCCCN(C)C,64,942.3679999999994,0.5714285714285714,787.7257869511129
147,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S7(=O))cc2)c(O)c1.C=C(C)[C@@H]1CC[C@]2(NCCN3CCC(S(C)(=O)=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CCC(C7)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,91,1284.9129999999989,0.6623376623376623,1120.6896994720266
148,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S7(=O))cc2)c(O)c1.C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CCC(C7)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,89,1256.8589999999988,0.6533333333333333,1083.2551119640939
149,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S5(=O))cc2)c(O)c1.CC[N+]1=C(C=CC=C2N(CCCCC5)c3ccc4c(c3C2(C)C)CCCC4)C(C)(C)c2c1ccc1ccccc21,82,1123.581999999999,0.4225352112676056,933.5037243263348
150,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S6(=O))cc2)c(O)c1.CC1(C)C2=CC=CCC2N2CCC3OC4CC[N+]5=C(C4=CC3=C21)C(C)(C)C1=CC(C6)=CCC15,75,1033.4129999999993,0.47619047619047616,1004.0721493566236
151,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S7(=O))cc2)c(O)c1.C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CC(C7)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,88,1242.8319999999987,0.6486486486486487,1077.2551119640939
152,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.COc1cc(/C=C/C=C(/C)C3)ccc1Cl,57,814.489,0.34782608695652173,682.235747023148
153,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CCc1cc(C3)ccc1Nc1cc2c(cn1)ncn2C,62,858.1219999999997,0.3469387755102041,798.6052178971017
154,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCCCCCCCCCCCCCOc1cc(CS)cc(CS)c1,68,988.4799999999991,0.5357142857142857,701.5262996739847
155,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCC(=O)n1cc(F)c(=O)[nH]c1=O,56,791.943,0.3902439024390244,763.4550279720218
156,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCC(=O)n1cc(Br)c(=O)[nH]c1=O,56,852.8489999999999,0.3902439024390244,763.4550279720218
157,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.Cc1cn(C(=O)CCC3)c(=O)[nH]c1=O,56,787.9799999999999,0.40476190476190477,747.8403181279066
158,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CCC(=O)n1ccc(=O)[nH]c1=O,55,773.953,0.3902439024390244,741.0102431293489
159,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CC(=O)n1cc(Br)c(=O)[nH]c1=O,55,838.822,0.375,757.4550279720218
160,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.Cc1cn(C(=O)CC3)c(=O)[nH]c1=O,55,773.953,0.3902439024390244,741.8403181279066
161,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3CC(=O)n1ccc(=O)[nH]c1=O,54,759.926,0.375,735.0102431293489
162,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3[C@H](NC(=O)c1cc(O)n(-c2ccc(F)cc2F)n1)c1ccccc1Br,68,1014.003,0.29411764705882354,927.1811850585514
163,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(NC(=O)c1cc(O)n(-c2ccc(F)cc2F)n1)c1cccc2c1OCO2,70,979.116,0.3076923076923077,979.0762502187632
164,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(Oc2ccc(Cl)cc2)c1,73,1025.669,0.2631578947368421,917.0465028753687
165,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(Cl)c1F,67,951.562,0.29411764705882354,878.8115877122726
166,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1ccc(-c2cccc(F)c2)cc1,72,993.215,0.2631578947368421,886.706652872484
167,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.COc1cccc([C@H](C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c1OC,69,959.179,0.32075471698113206,904.2618680298116
168,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(Cl)c1Cl,67,968.0169999999999,0.29411764705882354,878.8115877122726
169,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3[C@H](NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(Cl)c1,66,933.572,0.29411764705882354,856.3668028695997
170,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3[C@H](NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(F)c1,66,917.1170000000001,0.29411764705882354,856.3668028695997
171,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.COc1cccc([C@H](C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c1,67,929.153,0.3076923076923077,869.0919430283692
172,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3[C@H](NC(=O)c1cc(O)n(-c2ccccc2)n1)c1ccc(F)cc1,66,917.1170000000001,0.29411764705882354,830.026952866715
173,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.COc1ccc(C(C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c(Cl)c1,68,963.598,0.3076923076923077,891.536727871042
174,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.COc1ccc(C(C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c(OC)c1,69,959.179,0.32075471698113206,904.2618680298115
175,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.N#Cc1cccc([C@H](C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c1,67,924.137,0.28846153846153844,862.5658742167014
176,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3[C@H](NC(=O)c1cc(O)n(-c2ccccc2)n1)c1ccccc1Br,66,978.023,0.29411764705882354,856.3668028695997
177,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc2c1OCO2,68,943.136,0.3076923076923077,908.2618680298116
178,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S5(=O))cc2)c(O)c1.COc1cccc(-c2ccc(C(C5)NC(=O)c3cc(O)n(-c4ccccc4Cl)n3)cc2)c1,74,1039.696,0.27586206896551724,947.8013903775322
179,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S5(=O))cc2)c(O)c1.COc1cccc(-c2ccc(C(C5)NC(=O)c3cc(O)n(-c4ccccc4F)n3)cc2)c1,74,1023.241,0.27586206896551724,947.8013903775322
180,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(NC(=O)c1cc(O)n(-c2ccncc2)n1)c1ccc(-c2ccccc2)cc1,71,976.213,0.26785714285714285,853.7357992181437
181,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.C3C(NC(=O)c1cc(O)n(-c2ccccc2F)n1)c1ccc(-c2ccccc2)cc1,72,993.215,0.2631578947368421,890.706652872484
182,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CC(C)(C)OC(=O)N1CCC(C(=O)NCCCCCCCCCC3)CC1,68,960.3359999999991,0.5925925925925926,775.0265369366896
183,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.Cc1cn([C@H]2C[C@H](NC(=O)CCC3)[C@@H](CO)O2)c(=O)[nH]c1=O,64,903.1119999999999,0.46808510638297873,949.2062305420716
184,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.Cc1cn([C@H]2C[C@H](NC(=O)CCC4)[C@@H](COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]c1=O,83,1145.433,0.3484848484848485,1034.7731493032504
185,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S4(=O))cc2)c(O)c1.Cc1cn([C@H]2C[C@H](NC(=O)CC4)[C@@H](COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]c1=O,82,1131.406,0.3384615384615385,1028.7731493032504
186,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.Cc1cn([C@H]2C[C@H](NC(=O)C3)[C@@H](CO)O2)c(=O)[nH]c1=O,62,875.058,0.4444444444444444,937.2062305420716
187,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1N2C(=O)CCC3,71,987.3209999999993,0.42105263157894735,756.3663869395734
188,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCCCCCc1ccccc1,68,952.3599999999992,0.5178571428571429,764.2911994431797
189,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCCCCc1ccccc1,67,938.3329999999993,0.509090909090909,758.2911994431797
190,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCCc1ccccc1,65,910.2789999999994,0.49056603773584906,746.2911994431797
191,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCc1ccccc1,64,896.2519999999995,0.4807692307692308,740.2911994431797
192,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CN(C)C[C@@H](C3)NC(=O)CCCCCCc1ccccc1,63,882.2249999999996,0.47058823529411764,734.2911994431797
193,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)Nc2ccc(S3(=O))cc2)c(O)c1.CN(C)C[C@@H](C3)NC(=O)CCCCCc1ccccc1,62,868.1979999999996,0.46,728.2911994431797
